Number of params: 2217831
Starting optimization with ADAM
Iteration 00217    Loss 0.013965   PSNR_noisy: 18.549715   PSRN_gt: 23.092957 PSNR_gt_sm: 21.771784 
Iteration 00218    Loss 0.013936   PSNR_noisy: 18.558730   PSRN_gt: 23.098906 PSNR_gt_sm: 21.799723 
Iteration 00219    Loss 0.013849   PSNR_noisy: 18.585853   PSRN_gt: 23.171680 PSNR_gt_sm: 21.826688 
Iteration 00220    Loss 0.013845   PSNR_noisy: 18.586972   PSRN_gt: 23.197681 PSNR_gt_sm: 21.855282 
Iteration 00221    Loss 0.013873   PSNR_noisy: 18.578425   PSRN_gt: 23.170526 PSNR_gt_sm: 21.885991 
Iteration 00222    Loss 0.013857   PSNR_noisy: 18.583192   PSRN_gt: 23.175979 PSNR_gt_sm: 21.916124 
Iteration 00223    Loss 0.013831   PSNR_noisy: 18.591570   PSRN_gt: 23.209253 PSNR_gt_sm: 21.946989 
Iteration 00224    Loss 0.013778   PSNR_noisy: 18.608095   PSRN_gt: 23.256052 PSNR_gt_sm: 21.978689 
Iteration 00225    Loss 0.013757   PSNR_noisy: 18.614738   PSRN_gt: 23.284483 PSNR_gt_sm: 22.011628 
Iteration 00226    Loss 0.013784   PSNR_noisy: 18.606170   PSRN_gt: 23.247495 PSNR_gt_sm: 22.044286 
Iteration 00227    Loss 0.013832   PSNR_noisy: 18.591011   PSRN_gt: 23.214478 PSNR_gt_sm: 22.073906 
Iteration 00228    Loss 0.013764   PSNR_noisy: 18.612614   PSRN_gt: 23.259171 PSNR_gt_sm: 22.101457 
Iteration 00229    Loss 0.013735   PSNR_noisy: 18.621642   PSRN_gt: 23.278539 PSNR_gt_sm: 22.128509 
Iteration 00230    Loss 0.013889   PSNR_noisy: 18.573307   PSRN_gt: 23.159967 PSNR_gt_sm: 22.158983 
Iteration 00231    Loss 0.013765   PSNR_noisy: 18.612244   PSRN_gt: 23.281603 PSNR_gt_sm: 22.189855 
Iteration 00232    Loss 0.013913   PSNR_noisy: 18.565703   PSRN_gt: 23.128482 PSNR_gt_sm: 22.218245 
Iteration 00233    Loss 0.013662   PSNR_noisy: 18.644913   PSRN_gt: 23.353823 PSNR_gt_sm: 22.246301 
Iteration 00234    Loss 0.013745   PSNR_noisy: 18.618491   PSRN_gt: 23.289081 PSNR_gt_sm: 22.274075 
Iteration 00235    Loss 0.013682   PSNR_noisy: 18.638383   PSRN_gt: 23.345168 PSNR_gt_sm: 22.302839 
Iteration 00236    Loss 0.013674   PSNR_noisy: 18.641020   PSRN_gt: 23.351948 PSNR_gt_sm: 22.331672 
Iteration 00237    Loss 0.013508   PSNR_noisy: 18.694200   PSRN_gt: 23.512453 PSNR_gt_sm: 22.361176 
Iteration 00238    Loss 0.013534   PSNR_noisy: 18.685722   PSRN_gt: 23.476647 PSNR_gt_sm: 22.389730 
Iteration 00239    Loss 0.013590   PSNR_noisy: 18.667878   PSRN_gt: 23.424646 PSNR_gt_sm: 22.415866 
Iteration 00240    Loss 0.013514   PSNR_noisy: 18.692241   PSRN_gt: 23.517765 PSNR_gt_sm: 22.441382 
Iteration 00241    Loss 0.013476   PSNR_noisy: 18.704273   PSRN_gt: 23.539180 PSNR_gt_sm: 22.467729 
Iteration 00242    Loss 0.013562   PSNR_noisy: 18.676831   PSRN_gt: 23.472521 PSNR_gt_sm: 22.495452 
Iteration 00243    Loss 0.013507   PSNR_noisy: 18.694407   PSRN_gt: 23.516773 PSNR_gt_sm: 22.525707 
Iteration 00244    Loss 0.013570   PSNR_noisy: 18.674175   PSRN_gt: 23.452736 PSNR_gt_sm: 22.554741 
Iteration 00245    Loss 0.013421   PSNR_noisy: 18.722292   PSRN_gt: 23.583852 PSNR_gt_sm: 22.581211 
Iteration 00246    Loss 0.013496   PSNR_noisy: 18.698031   PSRN_gt: 23.516025 PSNR_gt_sm: 22.607213 
Iteration 00247    Loss 0.013279   PSNR_noisy: 18.768502   PSRN_gt: 23.740564 PSNR_gt_sm: 22.634337 
Iteration 00248    Loss 0.013449   PSNR_noisy: 18.713220   PSRN_gt: 23.553350 PSNR_gt_sm: 22.662504 
Iteration 00249    Loss 0.013371   PSNR_noisy: 18.738367   PSRN_gt: 23.643535 PSNR_gt_sm: 22.690920 
Iteration 00250    Loss 0.013382   PSNR_noisy: 18.734675   PSRN_gt: 23.635825 PSNR_gt_sm: 22.716763 
Iteration 00251    Loss 0.013354   PSNR_noisy: 18.743757   PSRN_gt: 23.653599 PSNR_gt_sm: 22.740734 
Iteration 00252    Loss 0.013403   PSNR_noisy: 18.728033   PSRN_gt: 23.598902 PSNR_gt_sm: 22.764946 
Iteration 00253    Loss 0.013277   PSNR_noisy: 18.768933   PSRN_gt: 23.727710 PSNR_gt_sm: 22.792800 
Iteration 00254    Loss 0.013492   PSNR_noisy: 18.699189   PSRN_gt: 23.540564 PSNR_gt_sm: 22.822088 
Iteration 00255    Loss 0.013126   PSNR_noisy: 18.818735   PSRN_gt: 23.904056 PSNR_gt_sm: 22.850397 
Iteration 00256    Loss 0.013407   PSNR_noisy: 18.726747   PSRN_gt: 23.605699 PSNR_gt_sm: 22.874490 
Iteration 00257    Loss 0.013321   PSNR_noisy: 18.754781   PSRN_gt: 23.692918 PSNR_gt_sm: 22.898593 
Iteration 00258    Loss 0.013331   PSNR_noisy: 18.751253   PSRN_gt: 23.682495 PSNR_gt_sm: 22.923316 
Iteration 00259    Loss 0.013233   PSNR_noisy: 18.783295   PSRN_gt: 23.773068 PSNR_gt_sm: 22.947789 
Iteration 00260    Loss 0.013249   PSNR_noisy: 18.778095   PSRN_gt: 23.763433 PSNR_gt_sm: 22.971978 
Iteration 00261    Loss 0.013165   PSNR_noisy: 18.805750   PSRN_gt: 23.854597 PSNR_gt_sm: 22.997126 
Iteration 00262    Loss 0.013178   PSNR_noisy: 18.801546   PSRN_gt: 23.861682 PSNR_gt_sm: 23.023508 
Iteration 00263    Loss 0.013108   PSNR_noisy: 18.824711   PSRN_gt: 23.908320 PSNR_gt_sm: 23.049833 
Iteration 00264    Loss 0.013109   PSNR_noisy: 18.824294   PSRN_gt: 23.904938 PSNR_gt_sm: 23.076854 
Iteration 00265    Loss 0.013145   PSNR_noisy: 18.812321   PSRN_gt: 23.892477 PSNR_gt_sm: 23.103842 
Iteration 00266    Loss 0.013087   PSNR_noisy: 18.831701   PSRN_gt: 23.947636 PSNR_gt_sm: 23.129556 
Iteration 00267    Loss 0.013147   PSNR_noisy: 18.811611   PSRN_gt: 23.885455 PSNR_gt_sm: 23.153026 
Iteration 00268    Loss 0.013126   PSNR_noisy: 18.818566   PSRN_gt: 23.889381 PSNR_gt_sm: 23.177101 
Iteration 00269    Loss 0.013168   PSNR_noisy: 18.804644   PSRN_gt: 23.848120 PSNR_gt_sm: 23.200467 
Iteration 00270    Loss 0.013114   PSNR_noisy: 18.822780   PSRN_gt: 23.917971 PSNR_gt_sm: 23.223760 
Iteration 00271    Loss 0.013187   PSNR_noisy: 18.798519   PSRN_gt: 23.826657 PSNR_gt_sm: 23.248230 
Iteration 00272    Loss 0.013126   PSNR_noisy: 18.818824   PSRN_gt: 23.889574 PSNR_gt_sm: 23.272297 
Iteration 00273    Loss 0.013100   PSNR_noisy: 18.827322   PSRN_gt: 23.916923 PSNR_gt_sm: 23.295433 
Iteration 00274    Loss 0.013037   PSNR_noisy: 18.848359   PSRN_gt: 23.994321 PSNR_gt_sm: 23.318814 
Iteration 00275    Loss 0.013044   PSNR_noisy: 18.845752   PSRN_gt: 23.965376 PSNR_gt_sm: 23.342667 
Iteration 00276    Loss 0.013046   PSNR_noisy: 18.845274   PSRN_gt: 23.962449 PSNR_gt_sm: 23.367435 
Iteration 00277    Loss 0.013026   PSNR_noisy: 18.851836   PSRN_gt: 23.993412 PSNR_gt_sm: 23.391330 
Iteration 00278    Loss 0.013068   PSNR_noisy: 18.838038   PSRN_gt: 23.956358 PSNR_gt_sm: 23.414374 
Iteration 00279    Loss 0.012965   PSNR_noisy: 18.872426   PSRN_gt: 24.067051 PSNR_gt_sm: 23.435830 
Iteration 00280    Loss 0.012928   PSNR_noisy: 18.884680   PSRN_gt: 24.127044 PSNR_gt_sm: 23.456446 
Iteration 00281    Loss 0.012958   PSNR_noisy: 18.874780   PSRN_gt: 24.075262 PSNR_gt_sm: 23.479082 
Iteration 00282    Loss 0.013061   PSNR_noisy: 18.840221   PSRN_gt: 23.986326 PSNR_gt_sm: 23.504021 
Iteration 00283    Loss 0.013046   PSNR_noisy: 18.845254   PSRN_gt: 23.984046 PSNR_gt_sm: 23.528755 
Iteration 00284    Loss 0.012928   PSNR_noisy: 18.884764   PSRN_gt: 24.122616 PSNR_gt_sm: 23.550183 
Iteration 00285    Loss 0.012878   PSNR_noisy: 18.901388   PSRN_gt: 24.164692 PSNR_gt_sm: 23.571746 
Iteration 00286    Loss 0.012928   PSNR_noisy: 18.884639   PSRN_gt: 24.108947 PSNR_gt_sm: 23.594189 
Iteration 00287    Loss 0.012875   PSNR_noisy: 18.902471   PSRN_gt: 24.150152 PSNR_gt_sm: 23.617333 
Iteration 00288    Loss 0.012804   PSNR_noisy: 18.926661   PSRN_gt: 24.239068 PSNR_gt_sm: 23.640335 
Iteration 00289    Loss 0.012897   PSNR_noisy: 18.895084   PSRN_gt: 24.142712 PSNR_gt_sm: 23.663349 
Iteration 00290    Loss 0.012924   PSNR_noisy: 18.885954   PSRN_gt: 24.110456 PSNR_gt_sm: 23.685215 
Iteration 00291    Loss 0.012868   PSNR_noisy: 18.904970   PSRN_gt: 24.203599 PSNR_gt_sm: 23.707874 
Iteration 00292    Loss 0.012906   PSNR_noisy: 18.891934   PSRN_gt: 24.140065 PSNR_gt_sm: 23.729426 
Iteration 00293    Loss 0.012867   PSNR_noisy: 18.905104   PSRN_gt: 24.176203 PSNR_gt_sm: 23.748975 
Iteration 00294    Loss 0.012898   PSNR_noisy: 18.894794   PSRN_gt: 24.145745 PSNR_gt_sm: 23.769493 
Iteration 00295    Loss 0.012866   PSNR_noisy: 18.905515   PSRN_gt: 24.161841 PSNR_gt_sm: 23.790066 
Iteration 00296    Loss 0.012775   PSNR_noisy: 18.936492   PSRN_gt: 24.286457 PSNR_gt_sm: 23.811578 
Iteration 00297    Loss 0.012823   PSNR_noisy: 18.920120   PSRN_gt: 24.242190 PSNR_gt_sm: 23.834097 
Iteration 00298    Loss 0.012909   PSNR_noisy: 18.891141   PSRN_gt: 24.115419 PSNR_gt_sm: 23.854421 
Iteration 00299    Loss 0.012748   PSNR_noisy: 18.945596   PSRN_gt: 24.309647 PSNR_gt_sm: 23.875348 
Iteration 00300    Loss 0.012820   PSNR_noisy: 18.921210   PSRN_gt: 24.241775 PSNR_gt_sm: 23.895762 
Iteration 00301    Loss 0.012711   PSNR_noisy: 18.958132   PSRN_gt: 24.352214 PSNR_gt_sm: 23.918075 
Iteration 00302    Loss 0.012815   PSNR_noisy: 18.922970   PSRN_gt: 24.236817 PSNR_gt_sm: 23.939624 
Iteration 00303    Loss 0.012698   PSNR_noisy: 18.962586   PSRN_gt: 24.375753 PSNR_gt_sm: 23.960251 
Iteration 00304    Loss 0.012635   PSNR_noisy: 18.984242   PSRN_gt: 24.450826 PSNR_gt_sm: 23.981196 
Iteration 00305    Loss 0.012719   PSNR_noisy: 18.955577   PSRN_gt: 24.328020 PSNR_gt_sm: 24.002534 
Iteration 00306    Loss 0.012763   PSNR_noisy: 18.940424   PSRN_gt: 24.275651 PSNR_gt_sm: 24.024461 
Iteration 00307    Loss 0.012676   PSNR_noisy: 18.970309   PSRN_gt: 24.400757 PSNR_gt_sm: 24.044032 
Iteration 00308    Loss 0.012715   PSNR_noisy: 18.956760   PSRN_gt: 24.357650 PSNR_gt_sm: 24.063385 
Iteration 00309    Loss 0.012674   PSNR_noisy: 18.970851   PSRN_gt: 24.397525 PSNR_gt_sm: 24.086403 
Iteration 00310    Loss 0.012690   PSNR_noisy: 18.965511   PSRN_gt: 24.379607 PSNR_gt_sm: 24.102992 
Iteration 00311    Loss 0.012632   PSNR_noisy: 18.985201   PSRN_gt: 24.439780 PSNR_gt_sm: 24.119782 
Iteration 00312    Loss 0.012515   PSNR_noisy: 19.025839   PSRN_gt: 24.591659 PSNR_gt_sm: 24.138933 
Iteration 00313    Loss 0.012663   PSNR_noisy: 18.974659   PSRN_gt: 24.435286 PSNR_gt_sm: 24.165023 
Iteration 00314    Loss 0.012679   PSNR_noisy: 18.969294   PSRN_gt: 24.399608 PSNR_gt_sm: 24.186743 
Iteration 00315    Loss 0.012546   PSNR_noisy: 19.014779   PSRN_gt: 24.550075 PSNR_gt_sm: 24.206364 
Iteration 00316    Loss 0.012678   PSNR_noisy: 18.969392   PSRN_gt: 24.382738 PSNR_gt_sm: 24.225101 
Iteration 00317    Loss 0.012569   PSNR_noisy: 19.007032   PSRN_gt: 24.525113 PSNR_gt_sm: 24.243246 
Iteration 00318    Loss 0.012698   PSNR_noisy: 18.962803   PSRN_gt: 24.382270 PSNR_gt_sm: 24.261388 
Iteration 00319    Loss 0.012580   PSNR_noisy: 19.003221   PSRN_gt: 24.533003 PSNR_gt_sm: 24.281141 
Iteration 00320    Loss 0.012624   PSNR_noisy: 18.988061   PSRN_gt: 24.446007 PSNR_gt_sm: 24.300396 
Iteration 00321    Loss 0.012545   PSNR_noisy: 19.015296   PSRN_gt: 24.532646 PSNR_gt_sm: 24.318158 
Iteration 00322    Loss 0.012630   PSNR_noisy: 18.986090   PSRN_gt: 24.446363 PSNR_gt_sm: 24.335559 
Iteration 00323    Loss 0.012702   PSNR_noisy: 18.961264   PSRN_gt: 24.365456 PSNR_gt_sm: 24.353477 
Iteration 00324    Loss 0.012563   PSNR_noisy: 19.009000   PSRN_gt: 24.540799 PSNR_gt_sm: 24.372902 
Iteration 00325    Loss 0.012569   PSNR_noisy: 19.007156   PSRN_gt: 24.533115 PSNR_gt_sm: 24.393509 
Iteration 00326    Loss 0.012639   PSNR_noisy: 18.983030   PSRN_gt: 24.436510 PSNR_gt_sm: 24.409892 
Iteration 00327    Loss 0.012502   PSNR_noisy: 19.030100   PSRN_gt: 24.596115 PSNR_gt_sm: 24.428165 
Iteration 00328    Loss 0.012519   PSNR_noisy: 19.024395   PSRN_gt: 24.602238 PSNR_gt_sm: 24.450249 
Iteration 00329    Loss 0.012519   PSNR_noisy: 19.024337   PSRN_gt: 24.596423 PSNR_gt_sm: 24.469121 
Iteration 00330    Loss 0.012486   PSNR_noisy: 19.035804   PSRN_gt: 24.630042 PSNR_gt_sm: 24.485981 
Iteration 00331    Loss 0.012577   PSNR_noisy: 19.004253   PSRN_gt: 24.506048 PSNR_gt_sm: 24.502951 
Iteration 00332    Loss 0.012412   PSNR_noisy: 19.061471   PSRN_gt: 24.724591 PSNR_gt_sm: 24.519861 
Iteration 00333    Loss 0.012380   PSNR_noisy: 19.072694   PSRN_gt: 24.770659 PSNR_gt_sm: 24.537319 
Iteration 00334    Loss 0.012489   PSNR_noisy: 19.034622   PSRN_gt: 24.628229 PSNR_gt_sm: 24.554931 
Iteration 00335    Loss 0.012363   PSNR_noisy: 19.078901   PSRN_gt: 24.785765 PSNR_gt_sm: 24.573269 
Iteration 00336    Loss 0.012358   PSNR_noisy: 19.080426   PSRN_gt: 24.803482 PSNR_gt_sm: 24.593125 
Iteration 00337    Loss 0.012390   PSNR_noisy: 19.069258   PSRN_gt: 24.743470 PSNR_gt_sm: 24.610837 
Iteration 00338    Loss 0.012439   PSNR_noisy: 19.052172   PSRN_gt: 24.679031 PSNR_gt_sm: 24.626533 
Iteration 00339    Loss 0.012422   PSNR_noisy: 19.058169   PSRN_gt: 24.708534 PSNR_gt_sm: 24.643499 
Iteration 00340    Loss 0.012286   PSNR_noisy: 19.106005   PSRN_gt: 24.876905 PSNR_gt_sm: 24.661482 
Iteration 00341    Loss 0.012358   PSNR_noisy: 19.080385   PSRN_gt: 24.796968 PSNR_gt_sm: 24.680685 
Iteration 00342    Loss 0.012305   PSNR_noisy: 19.099024   PSRN_gt: 24.865711 PSNR_gt_sm: 24.699913 
Iteration 00343    Loss 0.012348   PSNR_noisy: 19.084062   PSRN_gt: 24.815148 PSNR_gt_sm: 24.719666 
Iteration 00344    Loss 0.012406   PSNR_noisy: 19.063844   PSRN_gt: 24.742577 PSNR_gt_sm: 24.737475 
Iteration 00345    Loss 0.012418   PSNR_noisy: 19.059376   PSRN_gt: 24.720572 PSNR_gt_sm: 24.754763 
Iteration 00346    Loss 0.012281   PSNR_noisy: 19.107542   PSRN_gt: 24.893952 PSNR_gt_sm: 24.770234 
Iteration 00347    Loss 0.012488   PSNR_noisy: 19.035051   PSRN_gt: 24.620330 PSNR_gt_sm: 24.785746 
Iteration 00348    Loss 0.012572   PSNR_noisy: 19.006039   PSRN_gt: 24.525660 PSNR_gt_sm: 24.802439 
Iteration 00349    Loss 0.012681   PSNR_noisy: 18.968474   PSRN_gt: 24.391459 PSNR_gt_sm: 24.820169 
Iteration 00350    Loss 0.012689   PSNR_noisy: 18.965872   PSRN_gt: 24.373265 PSNR_gt_sm: 24.843225 
Iteration 00351    Loss 0.012624   PSNR_noisy: 18.988013   PSRN_gt: 24.459095 PSNR_gt_sm: 24.861147 
Iteration 00352    Loss 0.012885   PSNR_noisy: 18.899128   PSRN_gt: 24.157969 PSNR_gt_sm: 24.869456 
Iteration 00353    Loss 0.012976   PSNR_noisy: 18.868426   PSRN_gt: 24.037090 PSNR_gt_sm: 24.881965 
Iteration 00354    Loss 0.012947   PSNR_noisy: 18.878360   PSRN_gt: 24.077187 PSNR_gt_sm: 24.896848 
Iteration 00355    Loss 0.012494   PSNR_noisy: 19.033008   PSRN_gt: 24.598545 PSNR_gt_sm: 24.910165 
Iteration 00356    Loss 0.012663   PSNR_noisy: 18.974641   PSRN_gt: 24.393639 PSNR_gt_sm: 24.926102 
Iteration 00357    Loss 0.012603   PSNR_noisy: 18.995095   PSRN_gt: 24.466375 PSNR_gt_sm: 24.940370 
Iteration 00358    Loss 0.012608   PSNR_noisy: 18.993629   PSRN_gt: 24.466940 PSNR_gt_sm: 24.953095 
Iteration 00359    Loss 0.012367   PSNR_noisy: 19.077527   PSRN_gt: 24.770806 PSNR_gt_sm: 24.967379 
Iteration 00360    Loss 0.012398   PSNR_noisy: 19.066599   PSRN_gt: 24.741060 PSNR_gt_sm: 24.983923 
Iteration 00361    Loss 0.012324   PSNR_noisy: 19.092431   PSRN_gt: 24.820543 PSNR_gt_sm: 24.998147 
Iteration 00362    Loss 0.012677   PSNR_noisy: 18.969895   PSRN_gt: 24.402397 PSNR_gt_sm: 25.014551 
Iteration 00363    Loss 0.012536   PSNR_noisy: 19.018366   PSRN_gt: 24.562884 PSNR_gt_sm: 25.028519 
Iteration 00364    Loss 0.012239   PSNR_noisy: 19.122555   PSRN_gt: 24.944679 PSNR_gt_sm: 25.045163 
Iteration 00365    Loss 0.012428   PSNR_noisy: 19.055846   PSRN_gt: 24.715134 PSNR_gt_sm: 25.063694 
Iteration 00366    Loss 0.012487   PSNR_noisy: 19.035443   PSRN_gt: 24.604551 PSNR_gt_sm: 25.074921 
Iteration 00367    Loss 0.012399   PSNR_noisy: 19.066008   PSRN_gt: 24.748234 PSNR_gt_sm: 25.090147 
Iteration 00368    Loss 0.012735   PSNR_noisy: 18.950102   PSRN_gt: 24.320768 PSNR_gt_sm: 25.105868 
Iteration 00369    Loss 0.012818   PSNR_noisy: 18.921640   PSRN_gt: 24.222230 PSNR_gt_sm: 25.115093 
Iteration 00370    Loss 0.012647   PSNR_noisy: 18.980272   PSRN_gt: 24.423519 PSNR_gt_sm: 25.127296 
Iteration 00371    Loss 0.012528   PSNR_noisy: 19.021176   PSRN_gt: 24.562820 PSNR_gt_sm: 25.143005 
Iteration 00372    Loss 0.012535   PSNR_noisy: 19.018672   PSRN_gt: 24.573174 PSNR_gt_sm: 25.160781 
Iteration 00373    Loss 0.012661   PSNR_noisy: 18.975456   PSRN_gt: 24.424139 PSNR_gt_sm: 25.177805 
Iteration 00374    Loss 0.012465   PSNR_noisy: 19.043080   PSRN_gt: 24.671144 PSNR_gt_sm: 25.190276 
Iteration 00375    Loss 0.012421   PSNR_noisy: 19.058478   PSRN_gt: 24.700915 PSNR_gt_sm: 25.202208 
Iteration 00376    Loss 0.012380   PSNR_noisy: 19.072687   PSRN_gt: 24.753208 PSNR_gt_sm: 25.215616 
Iteration 00377    Loss 0.012314   PSNR_noisy: 19.095867   PSRN_gt: 24.852343 PSNR_gt_sm: 25.228188 
Iteration 00378    Loss 0.012342   PSNR_noisy: 19.085989   PSRN_gt: 24.811066 PSNR_gt_sm: 25.242763 
Iteration 00379    Loss 0.012313   PSNR_noisy: 19.096256   PSRN_gt: 24.855942 PSNR_gt_sm: 25.259764 
Iteration 00380    Loss 0.012278   PSNR_noisy: 19.108672   PSRN_gt: 24.892842 PSNR_gt_sm: 25.274186 
Iteration 00381    Loss 0.012250   PSNR_noisy: 19.118560   PSRN_gt: 24.937257 PSNR_gt_sm: 25.287059 
Iteration 00382    Loss 0.012210   PSNR_noisy: 19.132975   PSRN_gt: 24.979486 PSNR_gt_sm: 25.301871 
Iteration 00383    Loss 0.012210   PSNR_noisy: 19.132806   PSRN_gt: 24.988478 PSNR_gt_sm: 25.317043 
Iteration 00384    Loss 0.012193   PSNR_noisy: 19.139020   PSRN_gt: 25.010549 PSNR_gt_sm: 25.332859 
Iteration 00385    Loss 0.012167   PSNR_noisy: 19.148165   PSRN_gt: 25.051916 PSNR_gt_sm: 25.346096 
Iteration 00386    Loss 0.012155   PSNR_noisy: 19.152561   PSRN_gt: 25.054594 PSNR_gt_sm: 25.359346 
Iteration 00387    Loss 0.012083   PSNR_noisy: 19.178117   PSRN_gt: 25.147981 PSNR_gt_sm: 25.373147 
Iteration 00388    Loss 0.012134   PSNR_noisy: 19.159944   PSRN_gt: 25.079829 PSNR_gt_sm: 25.387907 
Iteration 00389    Loss 0.011989   PSNR_noisy: 19.212283   PSRN_gt: 25.314257 PSNR_gt_sm: 25.404246 
Iteration 00390    Loss 0.012042   PSNR_noisy: 19.193113   PSRN_gt: 25.214259 PSNR_gt_sm: 25.417473 
Iteration 00391    Loss 0.012061   PSNR_noisy: 19.186283   PSRN_gt: 25.180529 PSNR_gt_sm: 25.429044 
Iteration 00392    Loss 0.012050   PSNR_noisy: 19.190107   PSRN_gt: 25.192613 PSNR_gt_sm: 25.443607 
Iteration 00393    Loss 0.012008   PSNR_noisy: 19.205313   PSRN_gt: 25.273107 PSNR_gt_sm: 25.457981 
Iteration 00394    Loss 0.011985   PSNR_noisy: 19.213690   PSRN_gt: 25.306158 PSNR_gt_sm: 25.472165 
Iteration 00395    Loss 0.012023   PSNR_noisy: 19.199767   PSRN_gt: 25.258192 PSNR_gt_sm: 25.486902 
Iteration 00396    Loss 0.012088   PSNR_noisy: 19.176291   PSRN_gt: 25.177826 PSNR_gt_sm: 25.500355 
Iteration 00397    Loss 0.011993   PSNR_noisy: 19.210551   PSRN_gt: 25.305788 PSNR_gt_sm: 25.515799 
Iteration 00398    Loss 0.012147   PSNR_noisy: 19.155135   PSRN_gt: 25.052765 PSNR_gt_sm: 25.532933 
Iteration 00399    Loss 0.012225   PSNR_noisy: 19.127657   PSRN_gt: 24.987166 PSNR_gt_sm: 25.548654 
Iteration 00400    Loss 0.012153   PSNR_noisy: 19.153201   PSRN_gt: 25.063269 PSNR_gt_sm: 25.560460 
Iteration 00401    Loss 0.012129   PSNR_noisy: 19.161618   PSRN_gt: 25.106743 PSNR_gt_sm: 25.570272 
Iteration 00402    Loss 0.012001   PSNR_noisy: 19.207818   PSRN_gt: 25.311674 PSNR_gt_sm: 25.584004 
Iteration 00403    Loss 0.012102   PSNR_noisy: 19.171595   PSRN_gt: 25.138640 PSNR_gt_sm: 25.598735 
Iteration 00404    Loss 0.011893   PSNR_noisy: 19.247082   PSRN_gt: 25.449684 PSNR_gt_sm: 25.614555 
Iteration 00405    Loss 0.012060   PSNR_noisy: 19.186613   PSRN_gt: 25.208484 PSNR_gt_sm: 25.631006 
Iteration 00406    Loss 0.012039   PSNR_noisy: 19.194073   PSRN_gt: 25.253655 PSNR_gt_sm: 25.645109 
Iteration 00407    Loss 0.011946   PSNR_noisy: 19.227747   PSRN_gt: 25.375599 PSNR_gt_sm: 25.659755 
Iteration 00408    Loss 0.011916   PSNR_noisy: 19.238805   PSRN_gt: 25.410216 PSNR_gt_sm: 25.673617 
Iteration 00409    Loss 0.011957   PSNR_noisy: 19.223725   PSRN_gt: 25.330390 PSNR_gt_sm: 25.688545 
Iteration 00410    Loss 0.011961   PSNR_noisy: 19.222277   PSRN_gt: 25.325749 PSNR_gt_sm: 25.703680 
Iteration 00411    Loss 0.011865   PSNR_noisy: 19.257275   PSRN_gt: 25.499060 PSNR_gt_sm: 25.717659 
Iteration 00412    Loss 0.011885   PSNR_noisy: 19.250016   PSRN_gt: 25.448653 PSNR_gt_sm: 25.731157 
Iteration 00413    Loss 0.011920   PSNR_noisy: 19.237371   PSRN_gt: 25.414003 PSNR_gt_sm: 25.744585 
Iteration 00414    Loss 0.011806   PSNR_noisy: 19.278791   PSRN_gt: 25.591257 PSNR_gt_sm: 25.759826 
Iteration 00415    Loss 0.011827   PSNR_noisy: 19.271377   PSRN_gt: 25.555195 PSNR_gt_sm: 25.775022 
Iteration 00416    Loss 0.011841   PSNR_noisy: 19.266040   PSRN_gt: 25.521089 PSNR_gt_sm: 25.788115 
Iteration 00417    Loss 0.011782   PSNR_noisy: 19.287952   PSRN_gt: 25.622491 PSNR_gt_sm: 25.803424 
Iteration 00418    Loss 0.012002   PSNR_noisy: 19.207507   PSRN_gt: 25.270201 PSNR_gt_sm: 25.821367 
Iteration 00419    Loss 0.011873   PSNR_noisy: 19.254319   PSRN_gt: 25.477725 PSNR_gt_sm: 25.836724 
Iteration 00420    Loss 0.011907   PSNR_noisy: 19.241952   PSRN_gt: 25.412957 PSNR_gt_sm: 25.848365 
Iteration 00421    Loss 0.011861   PSNR_noisy: 19.258826   PSRN_gt: 25.495214 PSNR_gt_sm: 25.861630 
Iteration 00422    Loss 0.011950   PSNR_noisy: 19.226359   PSRN_gt: 25.351328 PSNR_gt_sm: 25.875415 
Iteration 00423    Loss 0.011743   PSNR_noisy: 19.302100   PSRN_gt: 25.672697 PSNR_gt_sm: 25.890239 
Iteration 00424    Loss 0.011867   PSNR_noisy: 19.256513   PSRN_gt: 25.482899 PSNR_gt_sm: 25.901713 
Iteration 00425    Loss 0.011829   PSNR_noisy: 19.270686   PSRN_gt: 25.540855 PSNR_gt_sm: 25.913476 
Iteration 00426    Loss 0.011952   PSNR_noisy: 19.225619   PSRN_gt: 25.365772 PSNR_gt_sm: 25.928156 
Iteration 00427    Loss 0.011889   PSNR_noisy: 19.248374   PSRN_gt: 25.470420 PSNR_gt_sm: 25.941744 
Iteration 00428    Loss 0.011823   PSNR_noisy: 19.272820   PSRN_gt: 25.548120 PSNR_gt_sm: 25.953732 
Iteration 00429    Loss 0.011851   PSNR_noisy: 19.262400   PSRN_gt: 25.540099 PSNR_gt_sm: 25.964581 
Iteration 00430    Loss 0.011765   PSNR_noisy: 19.293898   PSRN_gt: 25.678837 PSNR_gt_sm: 25.978788 
Iteration 00431    Loss 0.011831   PSNR_noisy: 19.269760   PSRN_gt: 25.556035 PSNR_gt_sm: 25.995033 
Iteration 00432    Loss 0.011763   PSNR_noisy: 19.294934   PSRN_gt: 25.640177 PSNR_gt_sm: 26.010433 
Iteration 00433    Loss 0.011703   PSNR_noisy: 19.317195   PSRN_gt: 25.733052 PSNR_gt_sm: 26.024235 
Iteration 00434    Loss 0.011830   PSNR_noisy: 19.270261   PSRN_gt: 25.534390 PSNR_gt_sm: 26.037597 
